|clean_text|polarity|sentiment|created_at|id_str|user_location|screen_name|retweet_count|topic|followers
1938|La saqu yo Eran billetes que salieron del cajero|0.0|neutral|2020-01-11 22:31:35|1216125527997763584|Buenos Aires|Berlinabia|0|cajero|0
1939|Los abuelos no te terminan de entender como sacar plata por el cajero automatico y le queres meter que ahora que ni|0.0|neutral|2020-01-11 22:31:10|1216125423798620160||tikiQuemero|0|cajero|0
1940|recomendaci n cuando alguien vaya a retirar una fuerte cantidad de dinero antes pidan la credencial d|0.0|neutral|2020-01-11 22:29:38|1216125039218741249|Mexico|calfjavier|0|cajero|0
1941|3 de la ma ana entra a mi casa mi abuelo queres ir a tomar un helado al mc Donald bueno vamos dale Llegamos|0.0|neutral|2020-01-11 22:28:08|1216124662515740673|Argentina|crosfellings|0|cajero|0
1942|Enzima q nos cuesta un huevo sacar del cajero de luchar con la compu y las contrse as est|0.0|neutral|2020-01-11 22:25:21|1216123959533604864||garagemusical1|0|cajero|0
1943|RT TeBuscamos Rosalinda Ang lica Cajero vila 17 a os 12 2 17 Pinotepa Oaxaca 911|0.0|neutral|2020-01-11 22:25:04|1216123891711729677|Nunca jamas|MATYLE34|4|cajero|0
1944|RT fedez Volv a Argentina y en Ezeiza el tachero se ofreci a cambiarme el billete de mil que me di el cajero por doscientos de|0.0|neutral|2020-01-11 22:24:07|1216123651482963969||Porotoesrock|829|cajero|0
1945|98 twt Que capo del cajero de la esquina|0.0|neutral|2020-01-11 22:23:18|1216123443311149056|San Juan, Argentina|zagatonto|0|cajero|0
1946||0.0|neutral|2020-01-11 22:20:52|1216122834101198849||JorgeVelascoHe|0|cajero|0
1947||0.0|neutral|2020-01-11 22:20:45|1216122804380295168||RenedoPSOE|0|cajero|0
1948|RT Los dep sitos ya no se remuneran Aquellas remuneraciones que ofrec a ING del 5 en su Cuenta Naranja o el 3 que pagab|0.0|neutral|2020-01-12 23:38:49|1216504838562906112|Valencia, España|vespertf|2|bankinter|0
1949|Hola Farma Ese 5 sigue existiendo De hecho yo la tengo en Bankinter amp Ibercaja Eso s m ximo|0.0|neutral|2020-01-12 22:39:30|1216489911009923073|Barcelona, España|JTech_21|0|bankinter|0
1950|A os de estudios m sters etc para llegar a esta conclusi n Se ores directivos yo por la mitad en cinco minutos|0.0|neutral|2020-01-12 22:24:25|1216486113373827072|Urgell, Catalunya|pau_sans|0|bankinter|0
1951|Pay ya permite vincular las tarjetas de y Pass para pagar con el m vil|0.0|neutral|2020-01-12 21:34:14|1216473484710371331|Comunidad Valenciana, España|GEEKnaranja|0|bankinter|0
1952|RT hola donde puedo reclamar la comisi n que me hab is cobrado de la tarjeta cuando la tenemos de manera gratuita|0.0|neutral|2020-01-12 21:23:14|1216470715211362304||motok66|2|bankinter|0
1953|RT marcos Buenas me hice una cuenta profesional hace 2 meses en una sucursal Envi por email los datos para cambiar vari|0.0|neutral|2020-01-12 21:22:08|1216470440136314880||motok66|2|bankinter|0
1954|RT gsr Vaya vaya Para cancelar una cuenta llevo una visita a una oficina una firma en papel y otra en un pad dos ju|0.0|neutral|2020-01-12 21:21:40|1216470322762997761||motok66|2|bankinter|0
1955|RT marcos buenas han pasado 2 dias y nadie de Bankinter se ha puesto en contacto conmigo|0.0|neutral|2020-01-12 21:17:33|1216469285637369856||Consumi34424543|1|bankinter|0
1956|RT marcos Buenas me hice una cuenta profesional hace 2 meses en una sucursal Envi por email los datos para cambiar vari|0.0|neutral|2020-01-12 21:17:26|1216469256424120320||Consumi34424543|2|bankinter|0
1957|RT Ni s en que calle esta la oficina a la que hacen referencia porque el nombre de la calle que ponen es el nombre|0.0|neutral|2020-01-12 21:17:17|1216469218901864450||Consumi34424543|1|bankinter|0
1958|RT Pido a que deje de contactar conmigo a traves de la lista Robinson emails y llamadas y me empiezan a llegar ca|0.0|neutral|2020-01-12 21:17:01|1216469152896114688||Consumi34424543|1|bankinter|0
1959|RT gsr Vaya vaya Para cancelar una cuenta llevo una visita a una oficina una firma en papel y otra en un pad dos ju|0.0|neutral|2020-01-12 21:15:55|1216468874415214599||Consumi34424543|2|bankinter|0
1960|RT hola donde puedo reclamar la comisi n que me hab is cobrado de la tarjeta cuando la tenemos de manera gratuita|0.0|neutral|2020-01-12 21:15:42|1216468819314728960||Consumi34424543|2|bankinter|0
1961|Bankinter Liberbank Cellnex y ACS apuestas de los analistas para el corto plazo|0.0|neutral|2020-01-12 20:25:04|1216456079737020419|Andalucía|AsunCarretero|0|bankinter|0
1962|Una casa demasiado peque a o una mala localizaci n son algunos de los errores m s comunes Desc brelos y|0.0|neutral|2020-01-12 20:15:11|1216453589612290048|España|Bankinter|0|bankinter|59645
1963||0.0|neutral|2020-01-12 19:58:38|1216449428166467590|Granada - España|Clmnt_clemente|0|bankinter|0
1964|Los bajos tipos del BCE obliga a los bancos subir comisiones y servicios para ser rentables|0.0|neutral|2020-01-12 19:41:32|1216445123254538240||pickingill33|0|bankinter|0
1965|Hombre las m ticas cuentas nomina de bankinter con hasta 5 Eso s con limitaciones de todo tipo y trampa|0.0|neutral|2020-01-12 19:38:36|1216444383136043017|Spain|markus_value|0|bankinter|0
1966|RT Las empresas europeas del sector automovil stico han contribuido m s al crecimiento de I D en la Uni n Europea Conoce m s|0.0|neutral|2020-01-12 19:37:34|1216444124636647424|Zaragoza, España|juanroyoabenia|1|bankinter|0
1967|RT Te contamos las Diferencias en los a os de vida laboral por pa ses Jubilacion EdadJubilacion|0.0|neutral|2020-01-12 19:37:32|1216444115044519937|Zaragoza, España|juanroyoabenia|1|bankinter|0
1968|RT Los BonosVerdes son t tulos de cr dito emitidos por instituciones p blicas o privadas bajo el compromiso de invertir en un|0.0|neutral|2020-01-12 19:37:29|1216444103912804352|Zaragoza, España|juanroyoabenia|1|bankinter|0
1969|RT En el siguiente art culo te mostramos la tabla de equivalencia entre precio de alquiler y venta de la Vivienda|0.0|neutral|2020-01-12 19:37:24|1216444083830493185|Zaragoza, España|juanroyoabenia|1|bankinter|0
1970|RT Has sido v ctima de un phishing Te ense amos las pistas para detectarlo y protegerte Ciberseguridad BancaCibersegura htt|0.0|neutral|2020-01-12 19:37:20|1216444064284979206|Zaragoza, España|juanroyoabenia|1|bankinter|0
1971|RT Qu es el impuesto de Patrimonio Consulta m s aqu|0.0|neutral|2020-01-12 19:37:17|1216444053711216641|Zaragoza, España|juanroyoabenia|1|bankinter|0
1972|RT Recibir una herencia en Madrid Asturias o Andaluc a tiene unas consecuencias econ micas muy diferentes para los herederos|0.0|neutral|2020-01-12 19:37:09|1216444021368852481|Zaragoza, España|juanroyoabenia|1|bankinter|0
1973|RT Est s buscando universidad te mostramos un ranking con las mejores universidades del mundo|0.0|neutral|2020-01-12 19:37:05|1216444005023723523|Zaragoza, España|juanroyoabenia|1|bankinter|0
1974|RT Descubre los mayores yacimientos de petr leo realizados desde 1868|0.0|neutral|2020-01-12 19:37:01|1216443985721466880|Zaragoza, España|juanroyoabenia|1|bankinter|0
1975|RT Qu es un cheque y qu tipos existen Te lo explicamos en este art culo gt|0.0|neutral|2020-01-12 19:36:58|1216443974623408128|Zaragoza, España|juanroyoabenia|1|bankinter|0
1976|RT Curiosidad sabes qu relaci n tiene el ciclo vital de las personas respecto a la vivienda|0.1|positive|2020-01-12 19:36:57|1216443967849607168|Zaragoza, España|juanroyoabenia|1|bankinter|0
1977|Curiosidad sabes qu relaci n tiene el ciclo vital de las personas respecto a la vivienda|0.1|positive|2020-01-12 19:30:17|1216442290924859392|España|Bankinter|1|bankinter|59645
1978|Qu es un cheque y qu tipos existen Te lo explicamos en este art culo gt|0.0|neutral|2020-01-12 18:45:06|1216430922859454464|España|Bankinter|1|bankinter|59645
1979|RT es grupo no cubre las reparaci n por da os el ctricos Cuando consigues contactar archivan|0.0|neutral|2020-01-12 18:19:29|1216424476168065025|Arroyo del Ojanco (Jaén)|RafaelRossello|21|bankinter|0
1980|Descubre los mayores yacimientos de petr leo realizados desde 1868|0.0|neutral|2020-01-12 18:00:35|1216419719567355907|España|Bankinter|1|bankinter|59645
1981||0.0|neutral|2020-01-12 17:49:09|1216416839066095616|Jerez de la Frontera, Cádiz. |JesusRomeroLeon|0|bankinter|0
1982|RT Vuelan con explosivos la oficina de Bankinter del C C La Bolsa de Majadahonda para robar el cajero|0.0|neutral|2020-01-12 17:15:52|1216408464299302912|Majadahonda, España|FuertesLazo|21|bankinter|0
1983|Te gustan los descuentos Bankinter ofrece 125 descuentos para sus clientes con tarjeta Bankinter Conoce m s|0.0|neutral|2020-01-12 17:15:12|1216408296099405824|España|Bankinter|0|bankinter|59645
1984|Est s buscando universidad te mostramos un ranking con las mejores universidades del mundo|0.0|neutral|2020-01-12 16:30:20|1216397007738359808|España|Bankinter|1|bankinter|59645
1985|RT Vuelan con explosivos la oficina de Bankinter del C C La Bolsa de Majadahonda para robar el cajero|0.0|neutral|2020-01-12 16:24:12|1216395461122195461|España|lanteroj|21|bankinter|0
1986|RT Cambiar de banco con xito y empezar a sacar un dinero extra a tu n mina es mucho m s sencillo de lo que crees NuncaDeje|0.0|neutral|2020-01-12 15:58:43|1216389048165699589|StocksLand 💵🛢|MarcoDaCostaFX|1|bankinter|0
1987|Cambiar de banco con xito y empezar a sacar un dinero extra a tu n mina es mucho m s sencillo de lo que crees|0.0|neutral|2020-01-12 15:45:07|1216385625806573568|España|Bankinter|1|bankinter|59645
1988|RT Cu les son los mayores emisores de CO del mundo Qu estrategia tiene Bankinter para ayudar a la reducci n de emisiones de|0.0|neutral|2020-01-12 15:36:53|1216383556181733376|España|jvillaes|1|bankinter|0
1989|RT Presentaci n de resultados Bankinter 2019 Agenda de la presentaci n|0.0|neutral|2020-01-12 15:36:31|1216383463017893888|España|jvillaes|1|bankinter|0
1990|es|0.0|neutral|2020-01-12 15:09:12|1216376588935270400||skapeControl|0|bankinter|0
1991|RT es Del es me dir an que los cargos que enviados por|0.0|neutral|2020-01-12 15:07:38|1216376194276438017||skapeControl|1|bankinter|0
1992|RT en el contrato me dijo que el exceso de Mb datos pasado el n mero de me|0.0|neutral|2020-01-12 15:07:35|1216376182171742208||skapeControl|1|bankinter|0
1993|RT Fuerte alarma social en Majadahonda por el uso de una bomba para asaltar por segunda vez la sucursal de en La|0.03333333333333333|positive|2020-01-12 15:06:57|1216376021248856064|Majadahonda, España|pdeisc46|1|bankinter|0
1994|Revolving Dos asociados de ASUFIN ganan a la deuda por tarjetas revolving La TAE era de 26 82|0.0|neutral|2020-01-12 15:05:04|1216375546168463360|Madrid, España|asufin_|0|bankinter|0
1995|Recibir una herencia en Madrid Asturias o Andaluc a tiene unas consecuencias econ micas muy diferentes para los h|0.0|neutral|2020-01-12 15:00:37|1216374428717719552|España|Bankinter|1|bankinter|59645
1996|RT Bankinter sacar L nea Directa a bolsa con una prima del 40 sobre el sector asegurador|0.0|neutral|2020-01-12 14:53:44|1216372696331751434|Madrid|RubenzikoG|1|bankinter|0
1997|Bankinter sacar L nea Directa a bolsa con una prima del 40 sobre el sector asegurador|0.0|neutral|2020-01-12 14:53:24|1216372611195834369|España|megabolsa|1|bankinter|0
1998|RT convoca los VII premios mejordirectivocyl20 Presenta tu candidatura hasta el pr ximo 2 de abril|0.0|neutral|2020-01-12 14:45:16|1216370565562413059|Valladolid|LorenzoAlonso3|1|bankinter|0
1999|La banca sube las comisiones para mejorar la rentabilidad|0.0|neutral|2020-01-12 14:31:09|1216367011921612801|Principat d’Andorra|FerranNieto|0|bankinter|0
2000|Qu es el impuesto de Patrimonio Consulta m s aqu|0.0|neutral|2020-01-12 14:15:11|1216362994357149697|España|Bankinter|1|bankinter|59645
2001|Has sido v ctima de un phishing Te ense amos las pistas para detectarlo y protegerte Ciberseguridad|0.0|neutral|2020-01-12 13:30:18|1216351698907779073|España|Bankinter|1|bankinter|59645
2002|RT Mientras no pueda elegir cobrar sin domiciliar la n mina esto es un atraco a mano armada|0.0|neutral|2020-01-12 13:18:04|1216348618988408832|Planeta desconocido|montllo|1|bankinter|0
2003|RT Los dep sitos ya no se remuneran Aquellas remuneraciones que ofrec a ING del 5 en su Cuenta Naranja o el 3 que pagab|0.0|neutral|2020-01-12 12:46:48|1216340753858945026|Valencia|simonemartini72|2|bankinter|0
2004|Los dep sitos ya no se remuneran Aquellas remuneraciones que ofrec a ING del 5 en su Cuenta Naranja o el 3 que pa|0.0|neutral|2020-01-12 12:46:44|1216340737262071809|Valencia|simonemartini72|2|bankinter|0
2005|En el siguiente art culo te mostramos la tabla de equivalencia entre precio de alquiler y venta de la Vivienda|0.0|neutral|2020-01-12 12:45:05|1216340320973139969|España|Bankinter|1|bankinter|59645
2006|RT La banca sube las comisiones para mejorar la rentabilidad|0.0|neutral|2020-01-12 12:40:46|1216339233008431105|Barcelona|DanielElicegui|2|bankinter|0
2007|Fuerte alarma social en Majadahonda por el uso de una bomba para asaltar por segunda vez la sucursal de|0.03333333333333333|positive|2020-01-12 12:30:00|1216336523739533314|Majadahonda|MajadahondaM|1|bankinter|0
2008|A qu n mero he de llamar para cancelar una tarjeta en caso de robo No hay ni un solo n mero operativo|0.0|neutral|2020-01-12 12:28:48|1216336221515014144|Las Palmas de Gran Canaria, Sp|jluismartin|0|bankinter|0
2009|RT HMD La AP 28 bis de Madrid da la raz n a un socio de ASUFIN contra Nueve a os despu s de la firma del pr stam|0.0|neutral|2020-01-12 12:27:36|1216335918530998273|Madrid|WonderWomanPSR|1|bankinter|0
2010|RT ValoresCalientes Bankinter Liberbank Cellnex y ACS apuestas de los Analistas para el corto plazo|0.0|neutral|2020-01-12 12:20:40|1216334174312898561||gusgnews|2|bankinter|0
2011||0.0|neutral|2020-01-12 12:12:45|1216332183142649858|País Vasco, España|AndresMari2|0|bankinter|0
2012|RT Cc|0.0|neutral|2020-01-12 12:08:32|1216331120012398592|Zaragoza, España|Pensumo|1|bankinter|0
2013|Los BonosVerdes son t tulos de cr dito emitidos por instituciones p blicas o privadas bajo el compromiso de invert|0.0|neutral|2020-01-12 12:00:56|1216329210421293056|España|Bankinter|1|bankinter|59645
2014|RT ValoresCalientes Bankinter Liberbank Cellnex y ACS apuestas de los Analistas para el corto plazo|0.0|neutral|2020-01-12 11:43:37|1216324852212293632|Madrid, España|elboletinmadrid|2|bankinter|0
2015|ValoresCalientes Bankinter Liberbank Cellnex y ACS apuestas de los Analistas para el corto plazo|0.0|neutral|2020-01-12 11:43:22|1216324786965635072||EBMercados|2|bankinter|0
2016|Te contamos las Diferencias en los a os de vida laboral por pa ses Jubilacion EdadJubilacion|0.0|neutral|2020-01-12 11:15:06|1216317675518992384|España|Bankinter|1|bankinter|59645
2017|Mar a Dolores Dancausa CEO de Bankinter charla con Felipe Campos Rubio director general de la Asociaci n Educati|0.05000000000000002|positive|2020-01-12 11:00:42|1216314049614569473|España|jvillaes|0|bankinter|0
2018|HMD La AP 28 bis de Madrid da la raz n a un socio de ASUFIN contra Nueve a os despu s de la firma|0.0|neutral|2020-01-12 11:00:24|1216313977069850625|Madrid, España|asufin_|1|bankinter|0
2019|Te gustar a invertir en ETFs pero no sabes muy bien los m s adecuados El Departamento de An lisis de Bankinter ac|0.0|neutral|2020-01-12 10:53:57|1216312351793860610||EmmaMontserrat1|0|bankinter|0
2020|La principal difer ncia es que els Francesos sabes atacar directamente al tal d Aquil les de l Estat I|0.0|neutral|2020-01-12 10:48:22|1216310948778184704||AinoniM|0|bankinter|0
2021|CPPM difunde el v deo de la bomba que arras Bankinter en Majadahonda|0.0|neutral|2020-01-12 10:45:31|1216310231136964608|Majadahonda|MajadahondaM|0|bankinter|0
2022|La banca sube las comisiones para mejorar la rentabilidad|0.0|neutral|2020-01-12 10:37:05|1216308107229433857||SectorBancario|0|bankinter|0
2023|Las empresas europeas del sector automovil stico han contribuido m s al crecimiento de I D en la Uni n Europea C|0.0|neutral|2020-01-12 10:30:18|1216306402592985088|España|Bankinter|1|bankinter|59645
2024|Es m s rentable la inversi n socialmente responsable Desmontamos todas las cifras|0.0|neutral|2020-01-12 10:15:04|1216302566130233344||popcoin_es|0|bankinter|0
2025|La banca sube las comisiones para mejorar la rentabilidad|0.0|neutral|2020-01-12 09:50:24|1216296359281774593|Huesca|jenato2|2|bankinter|0
2026|Dancausa CEO de Bankinter confiesa uno de los secretos de la entidad para ser una de las m s destacadas del pa s|0.0|neutral|2020-01-12 09:45:04|1216295018413068293|España|Bankinter|0|bankinter|59645
2027|Mientras no pueda elegir cobrar sin domiciliar la n mina esto es un atraco a mano armada|0.0|neutral|2020-01-12 09:28:58|1216290967126409218|Kasperlandia Sant Antoni de Vi|kasperle54|1|bankinter|0
2028|RT Vuelan con explosivos la oficina de Bankinter del C C La Bolsa de Majadahonda para robar el cajero|0.0|neutral|2020-01-12 09:15:18|1216287527537184769|España|garciatalles|21|bankinter|0
2029|Inviertes en Bolsa Descubre las acciones seleccionadas por el departamento de an lisis de Bankinter en sus carte|0.0|neutral|2020-01-12 09:04:41|1216284853509001216|Murcia, España|_Dresman|0|bankinter|0
2030|Fuerte alarma social en Majadahonda por el uso de una bomba para asaltar por segunda vez la sucursal de Bankinter e|0.03333333333333333|positive|2020-01-12 09:01:52|1216284147636953088|Majadahonda|MajadahondaM|0|bankinter|0
2031|RT Vuelan con explosivos la oficina de Bankinter del C C La Bolsa de Majadahonda para robar el cajero|0.0|neutral|2020-01-12 09:01:38|1216284086643326977|Majadahonda, España|malomarconi|21|bankinter|0
2032||0.0|neutral|2020-01-12 08:27:10|1216275411518267393|España|CCOOBankinter|0|bankinter|0
2033|La banca sube las comisiones para mejorar la rentabilidad|0.0|neutral|2020-01-12 06:09:51|1216240855532457985|Madrid|PepeMar23446978|0|bankinter|0
2034|igualmente cuando abr una cuenta corrie|0.0|neutral|2020-01-12 05:30:31|1216230959156269056||skapeControl|0|bankinter|0
2035|convoca los VII premios mejordirectivocyl20 Presenta tu candidatura hasta el pr ximo 2 de abril|0.0|neutral|2020-01-12 05:30:04|1216230844366495744|Valladolid|cyleconomica|1|bankinter|0
2036|es Del es me dir an que los cargos que enviados por|0.0|neutral|2020-01-12 04:51:34|1216221157541732352||skapeControl|1|bankinter|0
2037|en el contrato me dijo que el exceso de Mb datos pasado el n mero|0.0|neutral|2020-01-12 04:39:23|1216218088498171904||skapeControl|1|bankinter|0
2038|No dan de baja mis datos porque dicen que tengo una deuda Por otra parte en|0.0|neutral|2020-01-12 04:28:56|1216215460838019072||skapeControl|0|bankinter|0
2039|Primero pregunt por facturaci n y atenci n al cliente y no ten an nada en m|0.0|neutral|2020-01-12 04:15:29|1216212074696790017||skapeControl|0|bankinter|0
2040|Como el director de en sc Tenerife no quer a decirme qui n de sus proveedo|0.0|neutral|2020-01-12 04:03:26|1216209043108323329||skapeControl|0|bankinter|0
2041|Hablar con y al abrir esta cuenta TW supuestamente|0.0|neutral|2020-01-12 03:55:45|1216207107881652224||skapeControl|0|bankinter|0
2042|Si les hacen bullshit o lo que sea vayan a la y expliquenles como est n esqu|0.0|neutral|2020-01-12 03:34:29|1216201758332071936||skapeControl|0|bankinter|0
2043|Trato de buscar la informaci n en los hist ricos de la cuenta y el banco que me ha neg|0.0|neutral|2020-01-12 03:23:08|1216198902833143809||skapeControl|0|bankinter|0
2044|La pol tica del BCE impulsa una nueva estrategia comercial|0.0|neutral|2020-01-12 02:43:59|1216189049779695616|Barcelona|LaVanguardia|0|bankinter|0
2045|Hola estoy viendo que los movimientos que muestra la app realizados con mi tarjeta est n con las fechas|0.0|neutral|2020-01-12 01:38:25|1216172547210989571|Barcelona, España|ggonmar|0|bankinter|0
2046|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:59:58|1216510160417501186|Acosando a Bertholdt. c:|DrowsyRoad|666|hipoteca|0
2047|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:59:43|1216510095875592193|Maybe Saturn, maybe Pluto.|dmrs94|666|hipoteca|0
2048|No el objetivo de una casa en una hipoteca es ser una reserva de valor si el deudor no pag|0.0|neutral|2020-01-12 23:59:38|1216510075432570880||FernandoM36|0|hipoteca|0
2049|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:58:06|1216509691120975873|#Freerol #Putolandia +18|Reg_ArtyB|666|hipoteca|0
2050|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:58:04|1216509682363355142||_mariiapuerto_|666|hipoteca|0
2051|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:57:35|1216509559407349761|Madrid|lexcjimenez|666|hipoteca|0
2052|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:56:19|1216509241667788800|Ciudad del Betis|Mariia_Espiino|666|hipoteca|0
2053|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:55:49|1216509114236448768||minicaoss|666|hipoteca|0
2054|En fin la hipoteca|0.0|neutral|2020-01-12 23:55:29|1216509031000551424|Valladolid, España|susanahoriAE|0|hipoteca|0
2055|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:55:01|1216508912930869248|Cantabria, España|d3vorador_DDL|666|hipoteca|0
2056|RT Los ministros d Unidas Podemos solo cobrar n 2 700 euros al mes el resto d su paga lo donar n ayuda a los necesitados Vo|0.0|neutral|2020-01-12 23:54:20|1216508743145443331||valerusa49|255|hipoteca|0
2057|Jos Luis Rodr guez Zapatero compra por 800 000 euros un chal de lujo de m s de dos millones Pq stos compran cho|0.0|neutral|2020-01-12 23:54:07|1216508688984432642|#YoNoSintonizoMediaset ¯\_(ツ)_|GelGelder|2|hipoteca|0
2058|RT BRUS Y si no te gusta tu hipoteca pues no la firmes y vive en un cajero nadie te obliga|0.0|neutral|2020-01-12 23:52:50|1216508365209292813||Lopez_ASMR|1|hipoteca|0
2059|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:52:17|1216508224964386816|CAV UC3M|_iamclara_|666|hipoteca|0
2060|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:52:11|1216508201472069632||fatifernandez__|666|hipoteca|0
2061|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:51:43|1216508083402432512|depende|emptyberries|666|hipoteca|0
2062|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:51:11|1216507950493204486|🇪🇦|Jacobdcz7|666|hipoteca|0
2063|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:49:47|1216507597576196096|Zamora - Salamanca|iridiscarmen|666|hipoteca|0
2064|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:49:13|1216507455825498112|Malmö ✈ Sevilla|Karmazul|666|hipoteca|0
2065|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:49:05|1216507419662090241|Sweaterland|Zend1amond|666|hipoteca|0
2066|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:47:50|1216507106909741056||AkaiScarlett|666|hipoteca|0
2067|RT Los ministros d Unidas Podemos solo cobrar n 2 700 euros al mes el resto d su paga lo donar n ayuda a los necesitados Vo|0.0|neutral|2020-01-12 23:46:02|1216506652238786561||55luchando|255|hipoteca|0
2068|es A ver esta ya no cuela ni para los analfabetos que votan a vox a qui n quieres enga ar|0.0|neutral|2020-01-12 23:45:43|1216506572639215616|Berlin|HerrMller13|0|hipoteca|0
2069|RT No puedes o prevees que no podr s pagar la hipoteca o el alquiler Te enfrentas a una subida abusiva del alquiler Te est|0.0|neutral|2020-01-12 23:44:15|1216506204895223808||Laly70930689|16|hipoteca|0
2070|El pago hipoteca peligraba hace unos d as Ahora tranquilos El matr|0.0|neutral|2020-01-12 23:43:42|1216506067225665536|Región catalana|MaraPilarNavarr|0|hipoteca|0
2071|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:43:33|1216506028860289029||DavidLion31|666|hipoteca|0
2072|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:40:37|1216505291866607624|Konohagakure|vtonks1|666|hipoteca|0
2073|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:40:18|1216505212892000263|Shadowland|Lil_Lemcn|666|hipoteca|0
2074|Afortunadamente mi agenda la manejo yo y una semana es el tiempo m ximo en el planifico algo Q formac|0.0|neutral|2020-01-12 23:39:20|1216504968812933121|Valencia, Spain|avmena|0|hipoteca|0
2075|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:39:08|1216504918376435712|Granada, España|SpaceBlueWolf|666|hipoteca|0
2076|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:38:54|1216504857970069504||lucia26moreno|666|hipoteca|0
2077|RT En fin la evidencia emp rica demuestra que los pa ses con m s vivienda en alquiler son aquellos en los que ha|0.0|neutral|2020-01-12 23:36:29|1216504251381354496|Cataluña, España|conchi_porcel|11|hipoteca|0
2078|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:33:00|1216503375551922182||migueljosecante|666|hipoteca|0
2079|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:32:40|1216503291393314816|Sevilla, España|thunderclaau|666|hipoteca|0
2080|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:32:26|1216503231641202688|~A 1531km del paraíso~|milay99|666|hipoteca|0
2081|RT Santander Que se pague un publirreportaje para blanquear su imagen es cuesti n de ella pero que tome por tontas a las f|0.0|neutral|2020-01-12 23:32:07|1216503150452117504||Cacatua11111|44|hipoteca|0
2082|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:31:33|1216503009607389186||JustCeroArt|666|hipoteca|0
2083|RT El verdadero hor scopo nos lo dio el Animal Crossing y es a El primer ejemplar lo dono al museo b Todo se vende que hay un|0.0|neutral|2020-01-12 23:31:13|1216502926266466304|hell|reddragonbitch|666|hipoteca|0
